Model;Approach;Repetition;Resets;stepsUntilLastReset;lastCandidatePrint
scale.pm(N=10,M=50);cautious10;61;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;79;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;97;1;3072;Resets: 1 visitNo: 10 candSize: 50

gridworld.pm(N=50,p=0.999);cautious10;15;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;32;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;30;TO;TO;Resets: 1 visitNo: 10 candSize: 2499

herman17_oneinit.pm();cautious10;77;TO;TO;Resets: 1459 visitNo: 10 candSize: 34

scale.pm(N=10,M=50);cautious10;1;3;14804;Resets: 3 visitNo: 10 candSize: 50

herman17_oneinit.pm();cautious10;80;TO;TO;Resets: 1545 visitNo: 10 candSize: 34

herman17_oneinit.pm();cautious10;56;TO;TO;Resets: 1460 visitNo: 10 candSize: 34

scale.pm(N=10,M=50);cautious10;19;1;3743;Resets: 1 visitNo: 10 candSize: 50

herman17_oneinit.pm();cautious10;73;TO;TO;Resets: 898 visitNo: 10 candSize: 34

herman17_oneinit.pm();cautious10;75;TO;TO;Resets: 1439 visitNo: 10 candSize: 34

herman17_oneinit.pm();cautious10;90;TO;TO;Resets: 1458 visitNo: 10 candSize: 34

scale.pm(N=10,M=50);cautious10;37;3;11092;Resets: 3 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;2;1;3518;Resets: 1 visitNo: 10 candSize: 50

herman17_oneinit.pm();cautious10;97;TO;TO;Resets: 1443 visitNo: 10 candSize: 34

scale.pm(N=10,M=50);cautious10;0;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;55;2;5413;Resets: 2 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;14;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;3;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;20;3;11968;Resets: 3 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;17;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;18;0;0;Resets: 0 visitNo: 10 candSize: 50

herman17_oneinit.pm();cautious10;76;TO;TO;Resets: 1461 visitNo: 10 candSize: 34

scale.pm(N=10,M=50);cautious10;73;0;0;Resets: 0 visitNo: 10 candSize: 50

herman17_oneinit.pm();cautious10;87;TO;TO;Resets: 1554 visitNo: 10 candSize: 34

scale.pm(N=10,M=50);cautious10;21;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;32;10;38464;Resets: 10 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;35;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;38;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;36;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;91;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;39;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;53;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;56;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;54;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;50;1;4467;Resets: 1 visitNo: 10 candSize: 50

gridworld.pm(N=50,p=0.999);cautious10;9;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

scale.pm(N=10,M=50);cautious10;57;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;71;1;5087;Resets: 1 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;74;3;14219;Resets: 3 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;72;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;68;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;75;1;5124;Resets: 1 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;89;1;3050;Resets: 1 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;90;2;8020;Resets: 2 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;92;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;86;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;93;3;15638;Resets: 3 visitNo: 10 candSize: 50

gridworld.pm(N=50,p=0.999);cautious10;7;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;8;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;10;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;4;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;11;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;33;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;50;TO;TO;Resets: 1 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;48;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

herman17_oneinit.pm();cautious10;95;TO;TO;Resets: 1455 visitNo: 10 candSize: 34

herman17_oneinit.pm();cautious10;98;TO;TO;Resets: 1596 visitNo: 10 candSize: 34

herman17_oneinit.pm();cautious10;74;TO;TO;Resets: 1467 visitNo: 10 candSize: 34

herman17_oneinit.pm();cautious10;91;TO;TO;Resets: 932 visitNo: 10 candSize: 34

herman17_oneinit.pm();cautious10;93;TO;TO;Resets: 1473 visitNo: 10 candSize: 34

scale.pm(N=10,M=50);cautious10;8;2;6543;Resets: 2 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;15;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;26;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;33;0;0;Resets: 0 visitNo: 10 candSize: 50

herman17_oneinit.pm();cautious10;94;TO;TO;Resets: 1507 visitNo: 10 candSize: 34

scale.pm(N=10,M=50);cautious10;44;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;5;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;51;3;11611;Resets: 3 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;23;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;62;1;3205;Resets: 1 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;69;2;9441;Resets: 2 visitNo: 10 candSize: 50

gridworld.pm(N=50,p=0.999);cautious10;27;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

scale.pm(N=10,M=50);cautious10;41;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;80;3;12346;Resets: 3 visitNo: 10 candSize: 50

nand.pm(N=50,K=3);bold01;0;11;19390;Resets: 11 visitNo: 659 candSize: 1

scale.pm(N=10,M=50);cautious10;87;1;3725;Resets: 1 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;59;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;98;1;4646;Resets: 1 visitNo: 10 candSize: 50

gridworld.pm(N=50,p=0.999);cautious10;5;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

scale.pm(N=10,M=50);cautious10;77;0;0;Resets: 0 visitNo: 10 candSize: 50

gridworld.pm(N=50,p=0.999);cautious10;25;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;26;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;28;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;16;TO;TO;Resets: 1 visitNo: 10 candSize: 2499

scale.pm(N=10,M=50);cautious10;95;0;0;Resets: 0 visitNo: 10 candSize: 50

gridworld.pm(N=50,p=0.999);cautious10;22;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;29;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;51;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;13;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;68;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;66;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

scale.pm(N=10,M=50);cautious10;13;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;31;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;16;0;0;Resets: 0 visitNo: 10 candSize: 50

herman17_oneinit.pm();cautious10;92;TO;TO;Resets: 1525 visitNo: 10 candSize: 34

scale.pm(N=10,M=50);cautious10;49;3;12582;Resets: 3 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;34;1;3846;Resets: 1 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;9;3;8996;Resets: 3 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;67;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;52;1;3320;Resets: 1 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;11;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;70;4;14147;Resets: 4 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;85;2;10323;Resets: 2 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;29;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;27;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;12;2;8707;Resets: 2 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;47;2;5416;Resets: 2 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;88;1;3484;Resets: 1 visitNo: 10 candSize: 50

gridworld.pm(N=50,p=0.999);cautious10;3;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

scale.pm(N=10,M=50);cautious10;45;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;30;1;2598;Resets: 1 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;65;1;23;Resets: 1 visitNo: 10 candSize: 50

gridworld.pm(N=50,p=0.999);cautious10;6;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

scale.pm(N=10,M=50);cautious10;48;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;83;2;6343;Resets: 2 visitNo: 10 candSize: 50

gridworld.pm(N=50,p=0.999);cautious10;45;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

scale.pm(N=10,M=50);cautious10;63;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;66;0;0;Resets: 0 visitNo: 10 candSize: 50

gridworld.pm(N=50,p=0.999);cautious10;1;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

scale.pm(N=10,M=50);cautious10;81;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;84;5;18004;Resets: 5 visitNo: 10 candSize: 50

gridworld.pm(N=50,p=0.999);cautious10;23;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;43;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;44;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;46;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;34;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

scale.pm(N=10,M=50);cautious10;99;0;0;Resets: 0 visitNo: 10 candSize: 50

gridworld.pm(N=50,p=0.999);cautious10;40;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;2;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;47;TO;TO;Resets: 1 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;69;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;31;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;86;TO;TO;Resets: 1 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;17;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;84;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

scale.pm(N=10,M=50);cautious10;10;0;0;Resets: 0 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;28;2;5504;Resets: 2 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;46;1;3400;Resets: 1 visitNo: 10 candSize: 50

scale.pm(N=10,M=50);cautious10;64;2;6750;Resets: 2 visitNo: 10 candSize: 50

gridworld.pm(N=50,p=0.999);cautious10;21;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

scale.pm(N=10,M=50);cautious10;82;0;0;Resets: 0 visitNo: 10 candSize: 50

gridworld.pm(N=50,p=0.999);cautious10;24;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;0;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;63;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;19;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;41;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;61;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;62;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;64;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;52;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;58;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;20;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;65;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;87;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;49;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;4;TO;TO;Resets: 0 visitNo: 10 candSize: 2549

gridworld.pm(N=50,p=0.999);cautious10;35;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;2;TO;TO;Resets: 6 visitNo: 10 candSize: 2193Command terminated by signal 9

gridworld.pm(N=50,p=0.999);cautious10;39;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;42;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;18;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;81;TO;TO;Resets: 1 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;37;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;59;TO;TO;Resets: 1 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;79;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;80;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;82;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;70;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;76;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;38;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;83;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;5;TO;TO;Resets: 3 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;67;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;22;TO;TO;Resets: 4 visitNo: 10 candSize: 2529

gridworld.pm(N=50,p=0.999);cautious10;53;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;20;TO;TO;Resets: 3 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;57;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;60;TO;TO;Resets: 1 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;36;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;99;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;55;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;77;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;97;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;98;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;0;TO;TO;Resets: 5 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;88;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;94;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;56;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;1;TO;TO;Resets: 5 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;23;TO;TO;Resets: 5 visitNo: 10 candSize: 2549

gridworld.pm(N=50,p=0.999);cautious10;85;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;40;TO;TO;Resets: 1 visitNo: 10 candSize: 2549

gridworld.pm(N=50,p=0.999);cautious10;71;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;38;TO;TO;Resets: 2 visitNo: 10 candSize: 2549

gridworld.pm(N=50,p=0.999);cautious10;75;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;78;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;54;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;17;TO;TO;Resets: 1 visitNo: 10 candSize: 2549

gridworld.pm(N=50,p=0.999);cautious10;73;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;95;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;15;TO;TO;Resets: 4 visitNo: 10 candSize: 2

not_gridworld.pm(N=50,p=0.999);cautious10;16;TO;TO;Resets: 3 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;18;TO;TO;Resets: 5 visitNo: 10 candSize: 2549

not_gridworld.pm(N=50,p=0.999);cautious10;6;TO;TO;Resets: 0 visitNo: 10 candSize: 2549

not_gridworld.pm(N=50,p=0.999);cautious10;12;TO;TO;Resets: 4 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;74;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;19;TO;TO;Resets: 3 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;41;TO;TO;Resets: 5 visitNo: 10 candSize: 2490

not_gridworld.pm(N=50,p=0.999);cautious10;3;TO;TO;Resets: 2 visitNo: 10 candSize: 2549

not_gridworld.pm(N=50,p=0.999);cautious10;58;TO;TO;Resets: 3 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;89;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;56;TO;TO;Resets: 4 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;93;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;96;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;72;TO;TO;Resets: 1 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;35;TO;TO;Resets: 3 visitNo: 10 candSize: 2549

gridworld.pm(N=50,p=0.999);cautious10;91;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;13;TO;TO;Resets: 0 visitNo: 10 candSize: 2549

not_gridworld.pm(N=50,p=0.999);cautious10;33;TO;TO;Resets: 1 visitNo: 10 candSize: 2549

not_gridworld.pm(N=50,p=0.999);cautious10;34;TO;TO;Resets: 2 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;36;TO;TO;Resets: 2 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;24;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;30;TO;TO;Resets: 3 visitNo: 10 candSize: 2499

gridworld.pm(N=50,p=0.999);cautious10;92;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;37;TO;TO;Resets: 0 visitNo: 10 candSize: 2549

bluetooth_oneinit.pm(mrec=4);bold01;3;8;9796;Resets: 8 visitNo: 1314 candSize: 1

not_gridworld.pm(N=50,p=0.999);cautious10;59;TO;TO;Resets: 4 visitNo: 10 candSize: 2549

not_gridworld.pm(N=50,p=0.999);cautious10;21;TO;TO;Resets: 5 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;76;TO;TO;Resets: 7 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;7;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;74;TO;TO;Resets: 2 visitNo: 10 candSize: 2549

not_gridworld.pm(N=50,p=0.999);cautious10;11;TO;TO;Resets: 3 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;14;TO;TO;Resets: 2 visitNo: 10 candSize: 2549

gridworld.pm(N=50,p=0.999);cautious10;90;TO;TO;Resets: 0 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;53;TO;TO;Resets: 3 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;9;TO;TO;Resets: 1 visitNo: 10 candSize: 2549

not_gridworld.pm(N=50,p=0.999);cautious10;31;TO;TO;Resets: 1 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;51;TO;TO;Resets: 1 visitNo: 10 candSize: 2549

not_gridworld.pm(N=50,p=0.999);cautious10;52;TO;TO;Resets: 7 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;54;TO;TO;Resets: 3 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;42;TO;TO;Resets: 6 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;48;TO;TO;Resets: 5 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;10;TO;TO;Resets: 2 visitNo: 10 candSize: 2549

not_gridworld.pm(N=50,p=0.999);cautious10;55;TO;TO;Resets: 2 visitNo: 10 candSize: 2256

not_gridworld.pm(N=50,p=0.999);cautious10;77;TO;TO;Resets: 0 visitNo: 10 candSize: 2549

not_gridworld.pm(N=50,p=0.999);cautious10;39;TO;TO;Resets: 3 visitNo: 10 candSize: 2380

not_gridworld.pm(N=50,p=0.999);cautious10;94;TO;TO;Resets: 1 visitNo: 10 candSize: 2549

not_gridworld.pm(N=50,p=0.999);cautious10;25;TO;TO;Resets: 0 visitNo: 10 candSize: 2549

not_gridworld.pm(N=50,p=0.999);cautious10;92;TO;TO;Resets: 3 visitNo: 10 candSize: 2245

not_gridworld.pm(N=50,p=0.999);cautious10;29;TO;TO;Resets: 1 visitNo: 10 candSize: 2549

not_gridworld.pm(N=50,p=0.999);cautious10;32;TO;TO;Resets: 3 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;8;TO;TO;Resets: 5 visitNo: 10 candSize: 2498

not_gridworld.pm(N=50,p=0.999);cautious10;71;TO;TO;Resets: 0 visitNo: 10 candSize: 2549

not_gridworld.pm(N=50,p=0.999);cautious10;27;TO;TO;Resets: 5 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;49;TO;TO;Resets: 4 visitNo: 10 candSize: 2549

not_gridworld.pm(N=50,p=0.999);cautious10;69;TO;TO;Resets: 2 visitNo: 10 candSize: 2549

not_gridworld.pm(N=50,p=0.999);cautious10;70;TO;TO;Resets: 4 visitNo: 10 candSize: 2549

not_gridworld.pm(N=50,p=0.999);cautious10;72;TO;TO;Resets: 3 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;60;TO;TO;Resets: 4 visitNo: 10 candSize: 2499

not_gridworld.pm(N=50,p=0.999);cautious10;66;TO;TO;Resets: 3 visitNo: 10 candSize: 2499

